Unnamed: 0,Py0,Pz0,Py1,Pz1,Py2,Pz2,Py3,Pz3,time,tag_height,frequency,tx_x,tx_y,rx0_x,rx0_y,rx1_x,rx1_y,rx2_x,rx2_y,rx3_x,rx3_y,x,y,distance
105,-49.49603,-52.47422,-79.14043,-80.70731,-73.30386,-76.76753,-60.68911,-68.34379,9.061414241790771,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,4.149949135300101,2.3422885572139305
106,-49.19151,-51.03622,-84.13279,-82.87849,-77.27265,-75.7655,-66.2519,-63.96843,9.14528751373291,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,4.17232960325534,2.364179104477612
107,-49.48063,-50.60549,-76.51036,-93.53793,-70.83434,-78.88193,-81.90853,-63.99156,9.22908616065979,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,4.194710071210579,2.386069651741294
108,-49.7962,-51.03158,-74.6432,-85.98074,-68.8632,-79.60336,-64.58406,-68.14265,9.315464973449709,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,4.217090539165818,2.4079601990049757
109,-50.86919,-53.46421,-80.32957,-81.98787,-72.24979,-77.43698,-60.49992,-77.12193,9.398816108703612,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,4.2394710071210575,2.4298507462686567
110,-52.91764,-57.44684,-100.13636,-84.65605,-84.40617,-77.38704,-61.2126,-69.02893,9.483813047409058,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,4.261851475076297,2.4517412935323386
111,-57.20436,-64.25907,-86.02551,-95.048,-76.46331,-82.36418,-63.81804,-67.77775,9.568755626678469,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,4.284231943031536,2.47363184079602
112,-63.98179,-64.82179,-86.99316,-91.69996,-77.14035,-89.95598,-63.20457,-69.23478,9.654407739639282,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,4.306612410986775,2.5174129353233834
113,-73.77493,-64.84201,-92.62643,-87.78884,-81.57994,-85.72539,-62.80025,-68.79108,9.741828441619871,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,4.328992878942014,2.539303482587065
114,-65.18943,-68.46476,-84.95012,-97.8444,-75.69419,-85.56731,-63.89661,-67.43178,9.828259706497192,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,4.351373346897253,2.5611940298507463
115,-61.60663,-70.42148,-83.68203,-97.41871,-74.9836,-91.72102,-64.67861,-67.76723,9.913156986236572,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,4.373753814852492,2.583084577114428
116,-61.27745,-66.28772,-87.60421,-89.4643,-81.42352,-89.2251,-63.76584,-68.88718,10.000445127487184,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,4.396134282807731,2.6049751243781096
117,-64.45318,-64.61611,-90.53364,-88.55303,-80.87343,-83.91823,-63.0804,-68.7161,10.086225509643556,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,4.41851475076297,2.626865671641791
118,-77.16011,-65.88174,-86.6743,-90.24488,-76.59104,-87.81596,-63.42898,-68.3493,10.170591831207275,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,4.440895218718209,2.648756218905473
119,-73.92901,-72.22179,-88.16721,-89.21362,-78.88805,-88.81976,-62.85799,-68.95236,10.255979537963867,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,4.463275686673448,2.6706467661691544
120,-67.16853,-71.91296,-90.53561,-90.97758,-78.45572,-83.5972,-62.28261,-69.3745,10.33983278274536,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,4.485656154628687,2.692537313432836
121,-62.76123,-62.5137,-90.11635,-88.67126,-72.83266,-82.83795,-62.88041,-68.0743,10.42527675628662,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,4.508036622583926,2.7144278606965178
122,-59.33933,-58.59349,-87.60766,-88.11975,-71.52986,-81.79413,-64.51895,-67.1091,10.509881496429443,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,4.530417090539165,2.736318407960199
123,-58.53102,-57.59698,-89.74133,-88.67056,-75.23341,-81.25281,-63.83629,-67.79506,10.597429990768433,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,4.5527975584944045,2.7582089552238807
124,-59.3131,-58.72781,-89.21759,-88.97743,-81.45564,-77.86996,-61.54861,-70.49638,10.680178165435793,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,4.575178026449644,2.7800995024875625
125,-60.58258,-62.64162,-89.49047,-94.50551,-73.29239,-80.13318,-61.41337,-70.24416,10.766552448272703,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,4.597558494404883,2.801990049751244
126,-62.10557,-71.93077,-87.35693,-92.97578,-74.65006,-92.65633,-63.98337,-67.91469,10.851298093795776,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,4.619938962360122,2.823880597014925
127,-63.3257,-65.68441,-87.38728,-88.27307,-84.18269,-81.97142,-63.82916,-67.86242,10.935196161270142,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,4.642319430315361,2.845771144278608
128,-63.42172,-60.17537,-89.15193,-88.59081,-76.90872,-78.12296,-61.39616,-70.65079,11.01903748512268,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,4.6646998982706,2.867661691542289
129,-60.78487,-57.70354,-89.11599,-94.59968,-71.50098,-79.25314,-60.74182,-72.88623,11.108431100845335,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,4.687080366225839,2.8895522388059702
130,-58.43004,-56.96638,-86.65086,-90.38757,-71.76601,-82.82567,-63.37574,-68.21836,11.195152759552002,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,4.709460834181078,2.911442786069652
131,-57.24715,-58.03158,-83.95637,-86.07185,-77.79071,-79.39569,-65.4244,-66.36106,11.280422687530518,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,4.731841302136317,2.9333333333333336
132,-56.78281,-60.23473,-83.86763,-86.71726,-79.85834,-77.64534,-61.52964,-67.69229,11.363872528076172,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,4.754221770091556,2.955223880597015
133,-57.45921,-61.04586,-96.64567,-98.10202,-73.5982,-80.95055,-60.19822,-71.77155,11.452399253845217,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,4.776602238046795,2.977114427860697
134,-58.19416,-58.85092,-87.70096,-87.52079,-75.70923,-97.11128,-64.41999,-69.96606,11.539517879486084,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,4.798982706002034,2.9990049751243784
135,-58.12643,-56.77246,-80.8216,-85.86809,-94.96581,-80.89278,-68.47644,-67.92603,11.627326488494871,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,4.821363173957273,3.02089552238806
136,-56.68089,-55.7672,-79.4864,-87.07529,-76.22266,-79.15948,-60.49214,-68.58791,11.710686206817629,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,4.843743641912512,3.0427860696517417
137,-55.14411,-55.46847,-80.86582,-88.86021,-73.31499,-85.51598,-57.4236,-70.00964,11.80130648612976,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,4.866124109867752,3.064676616915423
138,-54.21055,-56.1422,-87.33109,-89.07382,-77.10579,-85.20282,-57.87589,-70.88663,11.889348030090332,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,4.888504577822991,3.0865671641791046
139,-53.75665,-57.11032,-88.75433,-82.62796,-79.04042,-77.85754,-62.99911,-72.89628,11.97754955291748,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,4.91088504577823,3.1084577114427865
140,-53.6238,-56.83412,-82.24313,-82.46569,-73.49625,-77.89476,-71.17622,-72.40579,12.06433629989624,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,4.933265513733469,3.130348258706468
141,-53.855,-55.00334,-80.432,-84.09374,-74.58022,-82.2751,-61.3394,-67.75315,12.152179479599,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,4.955645981688708,3.1522388059701494
142,-53.44897,-53.44463,-79.98491,-86.81298,-93.11319,-75.71149,-58.16619,-67.28279,12.239522695541382,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,4.978026449643947,3.1741293532338317
143,-52.65098,-52.50559,-83.14021,-86.35374,-72.46251,-73.03772,-57.51722,-70.85102,12.326831102371216,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,5.000406917599186,3.1960199004975127
144,-51.72906,-51.93272,-87.9866,-86.59799,-68.30196,-73.98409,-58.59381,-92.10254,12.412864923477173,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,5.022787385554425,3.217910447761194
145,-51.05262,-51.85819,-86.23162,-84.69879,-69.13711,-75.91902,-62.36148,-71.69475,12.499030590057371,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,5.045167853509664,3.239800995024876
146,-50.76563,-52.25391,-80.74673,-84.93636,-75.30373,-72.89815,-71.43626,-67.92758,12.586138248443604,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,5.067548321464903,3.261691542288557
147,-50.71444,-53.22855,-78.28444,-84.91384,-72.57291,-71.75005,-64.53427,-68.90616,12.67365026473999,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,5.089928789420142,3.283582089552239
148,-50.86665,-54.07413,-76.94798,-85.67274,-67.93347,-72.77831,-60.58527,-75.00584,12.758424520492554,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,5.112309257375381,3.305472636815921
149,-51.3502,-54.22858,-76.49371,-90.50946,-68.27915,-76.01813,-61.76544,-69.40524,12.84699559211731,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,5.13468972533062,3.3273631840796023
150,-51.86568,-53.75376,-78.40311,-93.88506,-73.76279,-74.42844,-68.13532,-66.33243,12.936154127120972,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,5.157070193285859,3.349253731343284
151,-52.26961,-53.34223,-85.74561,-90.69393,-73.73851,-71.12724,-67.38405,-70.41778,13.026132822036743,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,5.179450661241098,3.3711442786069656
152,-52.51456,-53.0617,-83.39127,-83.8821,-68.78638,-71.32617,-60.80976,-82.97034,13.108956575393677,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,5.2018311291963375,3.393034825870647
153,-52.82687,-53.00976,-74.8449,-77.81513,-69.06705,-71.8288,-58.50894,-66.94691,13.196174383163452,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,5.224211597151577,3.4149253731343285
154,-53.46006,-53.43192,-72.30743,-75.52148,-73.06628,-72.6814,-59.53245,-63.14219,13.282325267791748,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,5.246592065106816,3.4368159203980104
155,-54.71387,-54.71199,-72.97791,-75.96918,-92.48129,-73.463,-65.9135,-62.27824,13.36919331550598,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,5.268972533062055,3.458706467661692
156,-56.69768,-57.94386,-77.96091,-79.98463,-78.80803,-74.42949,-65.54386,-65.11129,13.454013347625732,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,5.291353001017294,3.4805970149253733
157,-59.81239,-65.36491,-88.77599,-92.21582,-75.68066,-76.17459,-61.06659,-77.29887,13.539657831192017,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,5.313733468972533,3.5243781094527367
158,-63.14458,-72.46188,-80.1447,-84.87106,-76.4668,-85.19905,-62.99633,-68.03208,13.625645399093628,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,5.336113936927772,3.546268656716418
159,-67.34273,-66.61375,-80.66566,-85.37153,-79.19582,-81.66417,-65.82953,-65.96374,13.709789276123049,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,5.358494404883011,3.5681592039801
160,-70.04118,-64.63197,-87.89434,-92.93059,-76.32802,-77.6438,-64.23336,-70.02508,13.796926021575928,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,5.38087487283825,3.590049751243781
161,-67.73747,-64.91542,-84.27048,-96.56651,-76.53451,-78.93762,-63.65556,-71.53624,13.881760358810425,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,5.403255340793489,3.611940298507463
162,-66.69492,-67.00377,-79.65518,-86.05917,-78.53761,-79.55959,-64.1392,-67.24459,13.969151020050049,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,5.425635808748728,3.633830845771144
163,-67.93636,-72.59386,-81.36993,-87.86048,-78.35108,-82.22267,-63.534,-67.65868,14.055914878845217,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,5.448016276703967,3.655721393034826
164,-70.1182,-75.36977,-91.74318,-93.76012,-78.87685,-85.09506,-62.97246,-69.64305,14.141194343566896,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,5.470396744659206,3.677611940298508
165,-73.38588,-70.3455,-86.05758,-90.5763,-78.23403,-95.36046,-62.97726,-68.16394,14.226588487625122,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,5.492777212614445,3.699502487562189
166,-77.95573,-67.17664,-81.63749,-91.1301,-79.09553,-80.66525,-62.81107,-68.16827,14.313880681991575,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,5.5151576805696845,3.721393034825871
167,-76.46201,-64.7186,-83.19747,-97.4894,-76.26012,-77.57217,-63.04393,-70.99604,14.402372360229492,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,5.537538148524924,3.743283582089553
168,-74.41002,-64.42529,-80.87486,-92.9912,-75.31705,-82.63173,-64.37516,-70.62874,14.488208770751951,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,5.559918616480163,3.765174129353234
169,-74.75163,-65.77198,-82.68639,-89.52624,-75.8001,-82.12022,-64.75842,-66.99682,14.573562860488892,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,5.582299084435402,3.787064676616916
170,-76.95531,-69.08562,-83.22503,-91.88969,-78.28296,-81.29442,-63.42727,-66.93737,14.659545183181764,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,5.604679552390641,3.808955223880597
171,-76.98114,-72.1146,-84.97271,-90.95608,-79.01728,-85.31334,-62.92546,-68.72436,14.744089841842651,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,5.62706002034588,3.830845771144279
172,-73.884,-72.07543,-91.35694,-89.52188,-78.26625,-91.40498,-63.48299,-68.68138,14.830156326293944,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,5.649440488301119,3.8527363184079606
173,-73.45295,-70.15922,-87.12867,-92.11008,-78.58458,-83.53098,-62.35036,-68.74705,14.912351369857788,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,5.671820956256358,3.874626865671642
174,-71.2985,-68.20142,-84.4192,-90.06313,-80.22919,-78.12679,-60.92289,-71.33292,14.998797178268433,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,5.694201424211597,3.896517412935324
175,-67.80177,-66.786,-98.84604,-82.78676,-76.27403,-77.04375,-61.17671,-72.42333,15.0845787525177,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,5.716581892166836,3.918407960199005
176,-67.07319,-65.6347,-81.94418,-81.21333,-72.03322,-84.93968,-63.91521,-68.12346,15.171279907226562,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,5.738962360122075,3.940298507462687
177,-68.73125,-64.15235,-76.86035,-84.78501,-72.87016,-85.13051,-64.49511,-66.19176,15.255131721496582,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,5.761342828077314,3.962189054726368
178,-71.54341,-63.54289,-76.5177,-100.27328,-81.63873,-79.808,-62.21446,-68.45379,15.34019684791565,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,5.783723296032553,3.98407960199005
179,-74.74194,-65.56626,-78.93936,-88.81122,-75.7064,-82.24197,-61.90301,-71.61111,15.426697969436646,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,5.806103763987792,4.005970149253732
180,-70.9026,-72.5297,-90.73756,-84.15768,-71.37032,-97.02121,-63.30987,-67.49367,15.510378360748293,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,5.828484231943032,4.027860696517413
181,-67.19465,-81.6602,-80.03139,-86.67786,-73.59126,-80.51108,-62.85223,-66.27045,15.592522621154783,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,5.850864699898271,4.049751243781095
182,-64.58639,-72.22381,-73.33768,-90.84616,-80.62206,-77.31841,-61.27032,-68.87339,15.678386211395264,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,5.87324516785351,4.071641791044777
183,-62.57397,-70.08975,-71.79739,-85.49792,-70.38794,-78.51216,-61.5561,-72.18839,15.76367473602295,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,5.895625635808749,4.093532338308458
184,-60.93186,-67.99277,-74.74879,-81.69754,-66.78484,-81.71667,-64.20919,-66.5174,15.849090576171877,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,5.918006103763988,4.11542288557214
185,-60.51611,-64.78362,-85.0301,-86.86552,-67.33616,-77.34447,-68.93266,-63.50832,15.935174703598022,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,5.940386571719227,4.137313432835821
186,-61.34808,-63.26273,-78.59768,-89.09943,-71.99561,-75.49017,-68.34818,-63.31019,16.021551609039307,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,5.962767039674466,4.159203980099503
187,-63.79597,-64.31371,-73.53107,-83.7616,-70.96119,-77.2841,-62.90516,-65.07219,16.10669732093811,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,5.985147507629705,4.181094527363184
188,-67.61805,-67.84256,-73.7421,-81.68105,-66.94366,-81.41565,-59.69182,-68.39464,16.192462682724,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,6.007527975584944,4.202985074626866
189,-71.04349,-70.90002,-78.26,-83.31696,-66.95633,-82.04263,-58.811,-71.71058,16.276233196258545,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,6.029908443540183,4.224875621890548
190,-71.53376,-69.33572,-81.06972,-89.94965,-70.13563,-77.46567,-60.23084,-68.70038,16.362550735473633,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,6.052288911495422,4.246766169154229
191,-71.1162,-69.01797,-73.26135,-87.06509,-72.98692,-77.36424,-63.68746,-65.5805,16.448608875274658,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,6.074669379450661,4.268656716417911
192,-70.75938,-72.00131,-70.83969,-82.51581,-69.13324,-78.98523,-65.06738,-64.9205,16.535918951034546,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,6.097049847405899,4.290547263681592
193,-71.43701,-73.24778,-72.43437,-85.09234,-68.67036,-83.45212,-62.39507,-67.76582,16.62138319015503,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,6.1194303153611385,4.312437810945274
194,-73.32139,-70.8412,-78.92847,-90.73757,-73.4146,-83.50897,-61.52919,-69.36344,16.705766677856445,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,6.1418107833163775,4.334328358208955
195,-72.84278,-70.50239,-83.95909,-88.0548,-87.24769,-80.65271,-62.78492,-67.55422,16.79125714302063,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,6.164191251271617,4.3562189054726375
196,-71.26904,-70.92484,-78.57668,-87.06641,-75.61927,-83.202,-64.10632,-67.86318,16.8781156539917,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,6.186571719226856,4.378109452736319
197,-70.29993,-69.34095,-78.41515,-89.96073,-75.66141,-89.67656,-63.59502,-71.33466,16.963995456695557,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,6.208952187182095,4.4
198,-70.30662,-68.7643,-83.35703,-87.09476,-84.17776,-84.53926,-62.36986,-70.52345,17.050308227539062,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,6.231332655137334,4.421890547263682
199,-70.87807,-71.30762,-85.44588,-85.62304,-78.79018,-77.01437,-61.02618,-67.82454,17.13573408126831,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,6.253713123092573,4.443781094527363
200,-71.14156,-79.35702,-79.85936,-88.64447,-77.57536,-75.95453,-60.50572,-68.23186,17.22086262702942,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,6.276093591047812,4.465671641791045
201,-71.3702,-79.37073,-78.57768,-97.9792,-81.03034,-80.96526,-62.39461,-70.88832,17.306721448898315,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,6.298474059003051,4.487562189054727
202,-73.21094,-71.12862,-80.26554,-90.65594,-74.81045,-90.18918,-66.44543,-70.58885,17.390806913375854,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,6.32085452695829,4.53134328358209
203,-76.22763,-67.65929,-78.2485,-83.36926,-72.51357,-78.66621,-64.64762,-68.3492,17.477741241455078,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,6.343234994913529,4.553233830845771
204,-78.80896,-65.79248,-73.8036,-83.00751,-75.93208,-76.83983,-60.9797,-68.42077,17.56317162513733,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,6.365615462868768,4.575124378109453
205,-73.297,-64.45977,-73.06271,-84.24476,-80.7123,-80.13055,-60.1047,-69.9994,17.64954686164856,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,6.387995930824007,4.597014925373134
206,-68.12038,-64.29366,-73.50053,-91.7687,-70.77316,-89.76245,-61.88872,-68.39218,17.73328971862793,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,6.410376398779246,4.618905472636817
207,-64.55786,-66.00517,-73.71653,-95.21577,-69.15138,-76.40781,-65.64772,-66.47664,17.819358348846436,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,6.432756866734485,4.640796019900498
208,-62.6857,-69.42145,-71.56389,-86.6658,-72.11684,-74.36966,-64.5723,-67.62307,17.90701699256897,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,6.4551373346897245,4.66268656716418
209,-62.19959,-69.80878,-70.11443,-81.72929,-79.8205,-76.215,-62.32034,-69.73361,17.995054244995117,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,6.477517802644964,4.684577114427861
210,-63.12374,-68.02202,-70.4132,-80.91328,-72.00391,-82.45081,-62.21798,-68.04857,18.077449083328247,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,6.499898270600203,4.706467661691542
211,-64.8917,-67.68487,-73.60782,-84.8245,-69.68185,-81.83406,-63.25148,-67.29317,18.16613292694092,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,6.522278738555442,4.728358208955224
212,-67.18877,-68.61086,-77.64561,-100.98343,-73.4049,-77.33624,-64.77083,-69.15895,18.251749753952023,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,6.544659206510681,4.750248756218906
213,-69.65499,-69.92268,-72.97711,-86.27976,-86.67762,-78.21709,-67.1747,-67.57468,18.338425159454346,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,6.56703967446592,4.772139303482588
214,-71.5555,-71.97128,-70.24168,-80.8547,-71.80058,-84.49556,-66.9537,-64.77703,18.42208671569824,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,6.589420142421159,4.794029850746269
