,Py0,Pz0,Py1,Pz1,Py2,Pz2,Py3,Pz3,time,tag_height,frequency,tx_x,tx_y,rx0_x,rx0_y,rx1_x,rx1_y,rx2_x,rx2_y,rx3_x,rx3_y,x,y,distance
0,-78.53047,-69.35059,-86.05196,-92.87122,-76.33191,-90.82367,-64.6094,-69.57736,0.09125781059265137,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,1.8,0.0
1,-70.5909,-75.35862,-88.90522,-94.89584,-73.46051,-87.58685,-65.36649,-70.16718,0.17719054222106934,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,1.8223804679552391,0.022380467955239063
2,-68.42677,-79.23058,-94.22951,-90.67313,-72.66876,-83.69769,-62.95665,-68.17697,0.2635610103607178,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,1.8447609359104782,0.044760935910478125
3,-69.10757,-68.40693,-88.34688,-88.58467,-76.72072,-82.9752,-61.60442,-66.71538,0.3488736152648926,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,1.8671414038657173,0.06714140386571718
4,-76.34839,-66.45196,-83.28081,-88.67302,-85.53132,-84.79514,-62.5442,-66.62303,0.4313359260559082,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,1.8895218718209563,0.08952187182095625
5,-79.1744,-69.2355,-83.93359,-96.55302,-75.47381,-85.30656,-64.65533,-68.7133,0.5205793380737305,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,1.9119023397761954,0.11190233977619532
6,-73.79534,-73.93929,-92.7375,-91.2953,-77.54858,-87.12976,-62.65252,-68.84677,0.6072182655334473,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,1.9342828077314345,0.13428280773143436
7,-83.19525,-68.14789,-87.29781,-89.85808,-83.90099,-89.64986,-61.72642,-67.94978,0.694573163986206,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,1.9566632756866735,0.15666327568667343
8,-72.61437,-66.39669,-82.55235,-90.40464,-74.89131,-91.24791,-63.64692,-67.67725,0.7777204513549805,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,1.9790437436419126,0.1790437436419125
9,-65.12255,-67.52947,-86.01228,-96.93771,-71.16213,-84.43356,-69.78146,-67.98398,0.8645892143249512,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,2.0014242115971514,0.20142421159715157
