Py0,Pz0,Py1,Pz1,Py2,Pz2,Py3,Pz3,time,tag_height,frequency,tx_x,tx_y,rx0_x,rx0_y,rx1_x,rx1_y,rx2_x,rx2_y,rx3_x,rx3_y,x,y,distance
-52.5807,-57.37941,-88.26479,-81.4033,-72.35051,-79.40846,-71.99612,-82.33903,6.229048967,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,3.311848341,1.511848341
-53.3611,-58.4534,-90.61813,-84.50625,-81.7536,-77.30347,-70.85191,-83.33405,6.281677961,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,3.324881517,1.524881517
-53.65265,-58.65027,-91.45781,-97.96033,-69.45821,-71.11707,-68.83224,-79.3568,6.334649801,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,3.337914692,1.537914692
-53.89561,-58.29419,-97.06477,-92.0902,-66.01846,-68.42957,-67.9893,-77.78911,6.387031317,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,3.350947867,1.550947867
-53.90483,-57.65496,-90.79236,-83.48177,-65.00089,-68.36642,-67.79115,-76.83602,6.43928504,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,3.363981043,1.563981043
-53.77622,-57.11524,-88.59011,-80.95974,-65.67774,-70.15439,-68.49929,-76.92953,6.49326849,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,3.377014218,1.577014218
-53.88688,-57.0898,-85.20007,-78.93455,-68.36758,-74.89766,-69.38099,-77.04258,6.546034098,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,3.390047393,1.590047393
-54.27319,-57.53609,-83.66827,-79.26781,-75.81757,-93.75648,-72.9058,-78.12804,6.598551989,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,3.403080569,1.603080569
-55.38889,-58.92451,-83.42437,-80.31358,-82.21383,-75.08813,-76.56088,-79.37846,6.650480509,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,3.416113744,1.616113744
-57.07005,-61.31199,-86.42731,-83.65949,-72.30465,-72.97052,-77.45243,-80.27812,6.701775312,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,3.429146919,1.629146919
-59.72961,-64.78837,-88.79021,-87.51208,-70.07944,-71.69902,-78.58513,-85.01145,6.754768848,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,3.442180095,1.642180095
-64.12675,-70.39465,-88.79681,-87.67358,-70.17448,-73.46758,-78.76109,-89.96735,6.8078444,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,3.45521327,1.65521327
-70.56661,-78.03883,-89.72849,-87.74604,-71.23234,-76.42619,-79.20309,-95.58816,6.861775875,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,3.468246445,1.668246445
-79.33909,-84.71474,-88.96857,-86.61501,-72.29763,-76.25282,-80.07497,-92.23539,6.913182259,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,3.481279621,1.681279621
-85.57803,-82.84532,-89.2365,-85.94394,-72.44278,-77.04036,-79.18341,-90.58894,6.964660168,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,3.494312796,1.694312796
-78.03896,-76.35104,-89.95641,-84.76006,-73.77826,-78.94739,-77.37614,-88.19445,7.016635656,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,3.507345972,1.707345972
-68.83557,-69.44876,-86.69631,-83.63706,-77.52805,-82.28612,-77.17411,-84.37518,7.068739653,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,3.520379147,1.720379147
-63.2906,-64.93343,-85.03905,-82.88495,-80.96091,-74.961,-77.01635,-83.15826,7.120661497,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,3.533412322,1.733412322
-59.16569,-61.43206,-85.66145,-83.56837,-71.94984,-70.18974,-76.55673,-80.12669,7.171753645,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,3.546445498,1.746445498
-56.66591,-59.52263,-85.01817,-85.88351,-67.2571,-67.57668,-74.38985,-79.99135,7.223175287,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,3.559478673,1.759478673
-54.96484,-58.20889,-87.29176,-89.98422,-64.35136,-66.15475,-71.87045,-80.20426,7.275465012,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,3.572511848,1.772511848
-53.78143,-57.51043,-92.38529,-91.46827,-62.984,-65.23973,-67.95744,-80.70407,7.328331232,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,3.585545024,1.785545024
-53.08886,-57.05636,-96.31409,-84.25462,-63.18405,-65.99619,-66.04677,-78.46085,7.381207943,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,3.598578199,1.798578199
-52.59852,-56.41902,-85.98942,-81.14234,-64.9625,-67.4113,-64.973,-76.13828,7.434176445,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,3.611611374,1.811611374
-52.15724,-55.60185,-81.99569,-79.6731,-68.35192,-68.25836,-65.32807,-74.47255,7.485891581,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,3.62464455,1.82464455
-51.65788,-54.73415,-81.09901,-80.27892,-70.37717,-66.83937,-66.29409,-74.16223,7.539424658,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,3.637677725,1.837677725
-50.79138,-53.56981,-81.85193,-83.16967,-65.49647,-64.41702,-67.67038,-75.0005,7.592982531,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,3.6507109,1.8507109
-49.64188,-52.33559,-83.27346,-92.62612,-62.12687,-62.92915,-68.55093,-74.51362,7.647683382,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,3.663744076,1.863744076
-48.24276,-51.26757,-84.01508,-85.74461,-60.48657,-61.84747,-66.63687,-72.80476,7.701054096,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,3.676777251,1.876777251
-46.76998,-50.22214,-83.04315,-78.70139,-59.83479,-61.35501,-64.07527,-69.78689,7.754801035,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,3.689810427,1.889810427
-45.53387,-49.38994,-80.59659,-76.50112,-60.2201,-61.33616,-61.89854,-67.63846,7.808183432,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,3.702843602,1.902843602
-44.59706,-48.71525,-78.65344,-76.21306,-61.36191,-61.69493,-60.28106,-66.68071,7.861636162,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,3.715876777,1.915876777
-43.9578,-48.17779,-78.34366,-78.1823,-62.77547,-62.26653,-59.86509,-65.78333,7.913315535,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,3.728909953,1.928909953
-43.67793,-47.92013,-78.51756,-85.01673,-62.32574,-61.91497,-60.04816,-65.4258,7.966746569,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,3.741943128,1.941943128
-43.72799,-47.86438,-78.73665,-95.45434,-60.49005,-60.70811,-60.88012,-65.24859,8.019711018,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,3.754976303,1.954976303
-44.12288,-47.94847,-79.75356,-81.79713,-58.95539,-59.86872,-63.15744,-64.65627,8.073256016,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,3.768009479,1.968009479
-44.77378,-48.18358,-80.0545,-77.08879,-58.17237,-59.71642,-65.58912,-64.03778,8.127095222,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,3.781042654,1.981042654
-45.46131,-48.42831,-79.77077,-75.78521,-58.74349,-60.66875,-69.34469,-64.25657,8.180079699,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,3.794075829,1.994075829
-45.98759,-48.60523,-78.81732,-75.56673,-60.4847,-62.70112,-72.79747,-64.76368,8.233087063,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,3.807109005,2.007109005
-46.36838,-48.72438,-77.36625,-76.43632,-62.40448,-63.72929,-74.11563,-66.02964,8.286485434,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,3.82014218,2.02014218
-46.41613,-48.75782,-77.30532,-77.28866,-63.11319,-62.94641,-74.51377,-67.04429,8.339013338,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,3.833175355,2.033175355
-46.20919,-48.71873,-78.3107,-78.0042,-61.2524,-61.30372,-74.32275,-68.99056,8.392296791,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,3.846208531,2.046208531
-45.93102,-48.5831,-79.21239,-78.13449,-59.61934,-60.36234,-74.82441,-69.65051,8.446008444,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,3.859241706,2.059241706
-45.57747,-48.33923,-79.75671,-76.06114,-59.00897,-60.29797,-77.59951,-68.95583,8.499366045,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,3.872274882,2.072274882
-45.24187,-48.12159,-78.13065,-73.92712,-59.32947,-60.979,-81.0589,-67.80419,8.552832365,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,3.885308057,2.085308057
-44.99477,-47.93489,-75.52298,-72.23058,-60.33468,-61.69581,-101.07176,-67.05757,8.606939793,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,3.898341232,2.098341232
-44.89059,-47.97798,-73.71062,-71.69846,-60.73929,-61.14748,-84.67424,-66.60473,8.659328222,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,3.911374408,2.111374408
-44.85273,-48.03917,-73.22693,-71.8996,-59.69493,-59.81761,-77.80174,-66.87742,8.713686228,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,3.924407583,2.124407583
-44.76938,-48.16546,-73.26311,-72.50938,-58.27172,-58.57486,-74.50271,-66.8612,8.766753435,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,3.937440758,2.137440758
-44.68791,-48.37378,-74.14421,-73.44709,-57.13944,-58.03522,-72.82897,-66.99979,8.820133924,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,3.950473934,2.150473934
-44.60231,-48.4963,-76.50028,-75.13388,-56.67334,-58.52986,-72.7809,-66.62979,8.873734474,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,3.963507109,2.163507109
-44.75579,-48.98415,-80.6792,-78.23202,-57.17506,-60.02061,-73.96962,-66.96023,8.927404165,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,3.976540284,2.176540284
-45.14505,-49.71313,-83.53897,-81.76907,-58.65637,-62.01526,-77.89864,-68.03097,8.980675459,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,3.98957346,2.18957346
-45.90616,-50.66963,-84.01425,-82.91766,-60.84393,-62.8352,-81.50243,-69.17585,9.034360886,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,4.002606635,2.202606635
-47.0317,-51.99374,-81.60619,-82.44717,-62.22496,-62.64596,-74.13779,-70.21502,9.088202477,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,4.01563981,2.21563981
-48.38404,-53.2286,-80.90237,-81.04127,-61.23108,-62.10738,-70.37344,-71.42071,9.141755342,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,4.028672986,2.228672986
-49.71572,-54.28313,-82.83253,-83.64194,-60.42253,-62.53268,-68.32533,-72.50887,9.19536376,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,4.041706161,2.241706161
-50.65893,-54.82488,-88.79922,-86.61874,-61.0057,-64.31884,-67.55423,-74.39545,9.249586582,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,4.054739336,2.254739336
-51.20828,-55.07091,-98.41947,-89.36221,-63.09683,-67.11466,-67.66055,-74.95139,9.302750111,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,4.067772512,2.267772512
-51.23215,-54.93578,-88.59685,-85.18492,-65.91619,-67.41935,-68.44444,-74.54615,9.356072664,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,4.080805687,2.280805687
-50.86087,-54.58195,-85.89482,-82.99462,-65.22623,-64.25336,-69.08313,-75.16924,9.41064167,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,4.093838863,2.293838863
-50.64324,-54.24837,-85.72945,-83.43316,-62.69266,-62.2555,-67.57732,-75.72717,9.464672327,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,4.106872038,2.306872038
-50.71748,-53.98086,-86.83775,-84.78117,-60.94044,-61.52913,-66.73262,-76.77908,9.518888474,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,4.119905213,2.319905213
-51.15494,-54.03728,-92.08979,-87.72551,-60.57497,-62.47874,-66.71509,-79.0533,9.571732521,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,4.132938389,2.332938389
-52.00524,-54.38261,-106.56538,-91.42124,-61.53814,-64.77605,-66.88592,-82.31866,9.624830246,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,4.145971564,2.345971564
-53.27527,-54.86335,-90.03773,-86.8167,-64.08542,-67.83095,-67.85963,-90.0567,9.678095818,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,4.159004739,2.359004739
-54.52947,-55.52782,-86.51905,-83.23016,-66.87425,-67.77849,-68.25143,-96.40373,9.732811213,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,4.172037915,2.372037915
-55.50177,-56.34273,-86.12088,-81.94603,-65.54013,-66.14269,-69.08511,-87.47536,9.785251379,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,4.18507109,2.38507109
-56.34098,-57.07811,-86.71783,-82.65365,-63.96342,-65.43526,-68.51035,-86.19972,9.837904453,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,4.198104265,2.398104265
-56.51453,-57.61857,-90.25852,-85.73016,-63.76007,-66.33004,-67.52216,-85.59097,9.891661167,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,4.211137441,2.411137441
-56.38623,-57.93177,-101.13634,-93.33607,-65.64076,-69.24941,-67.43795,-86.3567,9.94506669,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,4.224170616,2.424170616
-55.81456,-57.88832,-93.86873,-98.36111,-68.70433,-71.70883,-68.07268,-84.01617,9.999137878,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,4.237203791,2.437203791
-55.02923,-57.11635,-90.75781,-89.19501,-70.86484,-69.10258,-71.00096,-80.86729,10.05396032,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,4.250236967,2.450236967
-54.19153,-56.39285,-88.86784,-84.32835,-67.1683,-66.05569,-76.80217,-79.2154,10.10731435,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,4.263270142,2.463270142
-53.53956,-55.78186,-89.22881,-84.38954,-64.87057,-64.84901,-78.9155,-79.27821,10.15914822,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,4.276303318,2.476303318
-53.04377,-55.21122,-88.96738,-83.29227,-64.13895,-64.90526,-73.86889,-77.02936,10.21271515,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,4.289336493,2.489336493
-52.94441,-55.06023,-93.33834,-84.44067,-64.655,-66.24757,-69.79486,-75.11056,10.26540041,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,4.302369668,2.502369668
-53.10122,-55.30374,-90.76144,-86.10771,-67.09194,-69.10797,-68.21329,-75.28181,10.31803584,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,4.315402844,2.515402844
-53.35233,-55.87054,-92.72443,-87.652,-72.49573,-71.73409,-67.61994,-78.1142,10.37181211,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,4.328436019,2.528436019
-54.14745,-57.17288,-92.42416,-89.50681,-80.91077,-70.97885,-69.09826,-79.11422,10.42505765,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,4.341469194,2.541469194
-55.20348,-58.7658,-94.32784,-94.8213,-71.86842,-69.81194,-71.08972,-82.92539,10.47742105,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,4.35450237,2.55450237
-56.6982,-61.09341,-96.94212,-91.67901,-69.00242,-69.47873,-74.32742,-84.32067,10.52956533,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,4.367535545,2.567535545
-58.84082,-63.79679,-91.67702,-88.33099,-69.11958,-71.12224,-78.00172,-87.8992,10.58113289,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,4.38056872,2.58056872
-61.16572,-66.1479,-89.25384,-85.04988,-72.14275,-76.17206,-83.81049,-104.30666,10.63469458,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,4.393601896,2.593601896
-63.56227,-67.20531,-87.75632,-84.89087,-77.40238,-84.57468,-82.33967,-95.33985,10.68746543,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,4.406635071,2.606635071
-66.02768,-68.03722,-87.66838,-85.26739,-74.40537,-76.28865,-78.28584,-93.35448,10.73930144,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,4.419668246,2.619668246
-68.16566,-68.93583,-92.78767,-85.49223,-70.96882,-73.34344,-78.65091,-89.64291,10.7929616,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,4.432701422,2.632701422
-69.4792,-69.87009,-92.50214,-86.16258,-70.32828,-73.94633,-77.00832,-89.09036,10.84774089,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,4.445734597,2.645734597
-68.9194,-70.74578,-88.91805,-85.77173,-72.24084,-76.39972,-79.41457,-88.88406,10.9009335,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,4.458767773,2.658767773
-68.03033,-70.49781,-87.63123,-84.81802,-77.4724,-85.20435,-82.37754,-94.653,10.95335507,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,4.471800948,2.671800948
-67.17049,-69.84491,-85.74943,-84.45405,-76.50954,-78.58542,-82.47397,-94.03407,11.00618815,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,4.484834123,2.684834123
-67.04771,-68.13725,-86.51876,-85.55656,-71.01375,-72.83675,-79.27375,-94.90352,11.05878162,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,4.497867299,2.697867299
-67.25935,-67.01795,-88.73423,-88.45407,-68.81425,-71.02896,-77.08687,-86.19902,11.11035466,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,4.510900474,2.710900474
-67.79127,-66.2421,-90.22129,-88.66039,-68.58349,-71.96257,-76.00128,-89.3986,11.16193676,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,4.523933649,2.723933649
-68.0707,-65.5978,-91.8038,-85.84673,-70.34727,-74.23117,-76.13822,-99.40956,11.21329975,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,4.536966825,2.736966825
-68.53446,-65.58192,-88.46503,-82.76408,-74.99316,-82.19707,-78.53933,-92.76934,11.2660439,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,4.55,2.75
-68.67081,-65.81994,-86.46372,-82.47725,-78.17661,-81.03372,-86.13462,-91.69398,11.3178339,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,4.563033175,2.763033175
-68.4007,-66.25675,-86.22747,-83.43829,-70.78663,-72.76596,-83.49611,-88.25165,11.37172937,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,4.576066351,2.776066351
-67.04592,-66.27374,-87.59696,-86.10995,-67.91796,-70.28995,-76.92953,-86.34164,11.42487621,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,4.589099526,2.789099526
-65.33345,-65.3919,-90.60175,-90.33625,-67.18375,-69.92101,-75.16137,-87.80032,11.47819614,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,4.602132701,2.802132701
-63.31783,-63.89303,-91.00237,-89.25935,-68.85297,-71.87228,-75.24507,-86.95753,11.53131199,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,4.615165877,2.815165877
-61.4153,-62.08004,-91.04165,-84.67451,-74.81938,-77.41177,-75.74877,-88.29109,11.58266592,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,4.628199052,2.828199052
-59.69583,-60.26799,-87.26575,-81.18768,-81.26773,-81.02042,-79.79112,-90.14674,11.63642693,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,4.641232227,2.841232227
-58.04655,-58.87247,-85.29056,-79.94169,-68.6649,-71.77594,-88.38693,-91.84805,11.68880033,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,4.654265403,2.854265403
-56.70398,-57.55035,-85.96305,-79.2885,-64.51018,-68.09242,-79.42844,-89.20263,11.74386573,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,4.667298578,2.867298578
-55.40002,-56.65765,-86.70749,-80.00716,-62.74601,-66.17921,-73.46233,-82.85887,11.79667163,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,4.680331754,2.880331754
-54.28736,-55.92669,-86.74142,-82.17894,-62.40363,-65.87243,-71.76093,-77.4407,11.85056996,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,4.693364929,2.893364929
-53.23053,-55.28104,-86.68899,-85.86253,-64.13332,-67.31297,-71.27146,-75.34681,11.90356469,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,4.706398104,2.906398104
-52.38789,-54.7675,-84.69427,-93.15601,-68.47765,-70.89474,-73.88766,-75.64907,11.95677209,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,4.71943128,2.91943128
-51.55238,-54.08689,-83.81549,-97.17905,-69.29932,-72.33881,-78.88686,-74.36634,12.01280904,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,4.732464455,2.932464455
-51.00759,-53.42745,-84.83917,-86.99667,-64.20278,-68.07471,-77.46294,-75.45878,12.06526637,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,4.74549763,2.94549763
-50.74316,-52.79743,-88.61718,-84.33824,-61.17771,-64.70168,-70.40458,-76.9073,12.11774325,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,4.758530806,2.958530806
-50.62999,-52.2164,-98.51163,-84.19045,-59.88087,-63.65919,-66.59451,-78.27834,12.17039013,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,4.771563981,2.971563981
-50.80662,-51.79728,-88.91225,-83.84225,-60.18303,-63.88369,-64.14682,-78.67222,12.22421145,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,4.784597156,2.984597156
-51.26406,-51.36291,-83.73859,-85.04092,-61.93814,-65.69996,-63.40247,-79.67542,12.27799392,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,4.797630332,2.997630332
-51.76615,-51.142,-80.33907,-86.63569,-65.23271,-70.19005,-63.98245,-79.52607,12.33177066,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,4.810663507,3.010663507
-52.43521,-51.02197,-79.05425,-85.14113,-67.82387,-76.74683,-64.78437,-80.65193,12.38507605,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,4.823696682,3.023696682
-53.11249,-51.02107,-78.7885,-84.21989,-64.75787,-71.14702,-66.17317,-87.07668,12.43825126,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,4.836729858,3.036729858
-53.79928,-51.15254,-80.31398,-82.81444,-61.80084,-67.13259,-66.36883,-95.11329,12.49109364,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,4.849763033,3.049763033
-54.13737,-51.29947,-83.51564,-82.92027,-60.53866,-65.96587,-64.7098,-85.32916,12.54430342,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,4.862796209,3.062796209
-54.22248,-51.53895,-85.02163,-84.89433,-60.95212,-67.15488,-62.71044,-78.32758,12.59826279,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,7.8,4.875829384,3.075829384
