,Py0,Pz0,Py1,Pz1,Py2,Pz2,Py3,Pz3,time,channel,tag_height,frequency,tx_x,tx_y,rx0_x,rx0_y,rx1_x,rx1_y,rx2_x,rx2_y,rx3_x,rx3_y,x,y,distance
57,-66.68492,-62.61605,-88.63752,-76.86137,-81.95348,-79.12598,-73.37244,-70.90852,7.4129509925842285,1.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,2.2711864406779663,1.7711864406779663
58,-70.06685,-66.02112,-75.08109,-81.6991,-88.0648,-79.34877,-78.39943,-74.97808,7.541736125946045,0.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,2.3022598870056497,1.8022598870056499
59,-85.43995,-64.8112,-78.78514,-77.92506,-81.70509,-76.04938,-76.04499,-75.51365,7.6691203117370605,1.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,2.3333333333333335,1.8333333333333335
60,-83.03429,-70.55954,-79.80872,-82.6322,-103.65318,-78.33148,-80.10473,-77.57116,7.796520948410034,0.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,2.3644067796610173,1.864406779661017
61,-77.41076,-66.95062,-73.92313,-74.40642,-82.00713,-78.36919,-78.0435,-72.09711,7.9225263595581055,1.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,2.3954802259887007,1.8954802259887007
62,-78.55007,-69.66631,-74.93697,-76.22282,-77.23463,-72.8929,-81.97168,-73.61765,8.053258895874023,0.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,2.426553672316384,1.9265536723163843
63,-73.77547,-85.99655,-81.78984,-102.69216,-85.50207,-77.83305,-81.92049,-85.76062,8.18069052696228,1.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,2.457627118644068,1.957627118644068
64,-78.27924,-80.51517,-82.44767,-85.71803,-83.4956,-75.66331,-94.5475,-84.22031,8.309659719467163,0.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,2.4887005649717517,1.9887005649717515
65,-79.03324,-68.529,-81.36832,-83.1982,-84.76509,-75.57146,-77.34222,-80.80888,8.437068700790405,1.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,2.519774011299435,2.019774011299435
66,-67.64587,-62.7975,-73.37914,-74.3423,-79.13615,-78.896,-73.42713,-72.68587,8.566156387329102,0.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,2.550847457627119,2.050847457627119
67,-73.42264,-65.38058,-75.21429,-78.52737,-81.36552,-82.30039,-76.50585,-79.95585,8.690829277038574,1.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,2.5819209039548023,2.0819209039548023
68,-65.30359,-58.00887,-72.70535,-77.75269,-76.83427,-71.59033,-66.48363,-67.96645,8.820904016494751,0.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,2.612994350282486,2.112994350282486
69,-77.84372,-80.98485,-82.63358,-94.88335,-86.96381,-76.37596,-87.49974,-87.36343,8.948032855987549,1.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,2.6440677966101696,2.1440677966101696
70,-66.64959,-58.33895,-77.62028,-77.08684,-75.47001,-72.11121,-63.89477,-72.17786,9.07579255104065,0.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,2.6751412429378534,2.1751412429378534
71,-81.0881,-63.92153,-72.23817,-74.42963,-78.47443,-74.31301,-69.87115,-73.86048,9.200914859771729,1.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,2.7062146892655368,2.2062146892655368
72,-65.22496,-58.05967,-68.80348,-71.71448,-74.15002,-69.07832,-63.65514,-70.91335,9.328433275222778,0.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,2.7372881355932206,2.2372881355932206
73,-68.02247,-63.16359,-81.66231,-80.45295,-91.1191,-81.57596,-70.75813,-75.94724,9.454386472702026,1.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,2.768361581920904,2.268361581920904
74,-67.18447,-60.45035,-73.71467,-73.03093,-78.01974,-74.40808,-66.84898,-70.96599,9.581632375717163,0.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,2.799435028248588,2.299435028248588
75,-76.28785,-64.72398,-75.17224,-77.56079,-81.22206,-78.07126,-72.02151,-75.97757,9.707518815994263,1.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,2.830508474576271,2.330508474576271
76,-69.31811,-64.24011,-78.71431,-77.46024,-73.61482,-76.31769,-69.78214,-73.55164,9.835591554641724,0.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,2.861581920903955,2.361581920903955
77,-68.9588,-58.00634,-70.36458,-71.00485,-69.61102,-77.61887,-64.43752,-67.64183,9.96167540550232,1.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,2.8926553672316384,2.3926553672316384
78,-79.34016,-66.34888,-74.10322,-79.12376,-72.48469,-78.7159,-75.72749,-79.66185,10.09080171585083,0.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,2.9237288135593222,2.4237288135593222
79,-71.72511,-62.49451,-72.29063,-74.02712,-71.94872,-75.27182,-68.12602,-75.64225,10.217904090881348,1.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,2.9548022598870056,2.4548022598870056
80,-74.97304,-74.33421,-78.32362,-83.83504,-79.54863,-77.17386,-81.56007,-84.3418,10.34731936454773,0.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,2.9858757062146895,2.4858757062146895
81,-83.88413,-81.81252,-81.86292,-90.24938,-82.60768,-80.00834,-81.37148,-89.86948,10.476093530654907,1.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,3.016949152542373,2.516949152542373
82,-74.12418,-66.35952,-77.30483,-80.77005,-84.24184,-77.05299,-73.25909,-76.99229,10.60409927368164,0.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,3.0480225988700567,2.5480225988700567
83,-86.93874,-68.92316,-76.75383,-76.83278,-79.29556,-79.93529,-75.35223,-77.69541,10.73192572593689,1.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,3.07909604519774,2.57909604519774
